finn_kode,tittel,pris,storrelse_kvm,pris_per_kvm,boligtype,kommune,lenke
446394110,"Jeløy, Moss - Flott toppleilighet på populære Refsnes. Bad totalrenovert i 2022. Vestvendt balkong med kveldssol og sjøutsikt.",3800000.0,67.0,56716.0,Leilighet,Moss,https://www.finn.no/realestate/homes/ad.html?finnkode=446394110
402405103,Sentrum - Lys og luftig 3-roms fra 2021 i 4. etg. med tilhørende garasjeplass midt i sentrum. Felles takterrasse.,5795000.0,107.0,54159.0,Leilighet,Moss,https://www.finn.no/realestate/homes/ad.html?finnkode=402405103
446228237,Verket Brygge - Unik mulighet til å bo langs vannkanten med sjøutsikt fra alle rom! Stor gj.gående leil.- Garasjeplass,12750000.0,112.0,113839.0,Leilighet,Moss,https://www.finn.no/realestate/homes/ad.html?finnkode=446228237
446259093,Slalåmbakken - Pen og oppgradert 4-roms toppleilighet med 2 balkonger og flott utsikt! Nyere kjøkken og baderom - Lyse og pene farger.,3300000.0,94.0,35106.0,Leilighet,Moss,https://www.finn.no/realestate/homes/ad.html?finnkode=446259093
425515306,Sentrum - Strøken og nyoppusset 2-roms midt i sentrum - Vestvendt balkong og gulvvarme i alle rom - Gangavstand til alt i sentrum,2690000.0,53.0,50755.0,Leilighet,Moss,https://www.finn.no/realestate/homes/ad.html?finnkode=425515306
426910145,"Halmstad - Lys og moderne leilighet med heis, balkong og garasjeplass med elbillader. Vannbåren varme.",4000000.0,102.0,39216.0,Leilighet,Moss,https://www.finn.no/realestate/homes/ad.html?finnkode=426910145
446115062,"Ekholt - 3-roms andelsleilighet for deg over 50 år - Usjenert, sydvestvendt veranda m/gode solforhold - Rolig og tilbaketrukket",2450000.0,82.0,29878.0,Leilighet,Moss,https://www.finn.no/realestate/homes/ad.html?finnkode=446115062
445963338,Slalåmbakken -2-roms med stort potensial!  Attraktivt boligområde | Vestvendt balkong,2250000.0,66.0,34091.0,Leilighet,Moss,https://www.finn.no/realestate/homes/ad.html?finnkode=445963338
305680213,VERKET - MOSS: Nyere og lekker 3-roms leilighet -  God takhøyde - Nær sjøen - Mulighet for leie av parkeringsplass,4490000.0,58.0,77414.0,Leilighet,Moss,https://www.finn.no/realestate/homes/ad.html?finnkode=305680213
446091892,Jeløya/Varden - Innbydende 3-roms leilighet med trappefri adkomst og vestvendt uteplass - Barnevennlig beliggenhet og garasjeplass,3400000.0,75.0,45333.0,Leilighet,Moss,https://www.finn.no/realestate/homes/ad.html?finnkode=446091892
431921678,Pen halvpart av 2-mannsbolig på Såstad. Hage og terrasse med ettermiddags/ kveldssol.,3800000.0,92.0,41304.0,Enebolig,Moss,https://www.finn.no/realestate/homes/ad.html?finnkode=431921678
425596661,"MOSS SENTRUM - Stor & moderne 3-roms selveier fra 2019 - 4.etg. med balkong, ettermiddags-/kveldssol & flott sjøutsikt - Garasjeplass",5840000.0,83.0,70361.0,Leilighet,Moss,https://www.finn.no/realestate/homes/ad.html?finnkode=425596661
445933850,Stilren og arealeffektiv 2-roms hjørneleilighet i Moss sentrum | God planløsning m/ åpen stue- og kjøkkenløsning | Heis|,1790000.0,38.0,47105.0,Leilighet,Moss,https://www.finn.no/realestate/homes/ad.html?finnkode=445933850
412447124,"Gjennomgående lys, romslig og trivelig leilighet i 3.etg. To verandaer, fin utsikt og gode solforhold!",2890000.0,93.0,31075.0,Leilighet,Moss,https://www.finn.no/realestate/homes/ad.html?finnkode=412447124
423252661,"Framnes, Jeløy - Pent rekkehus med fantastisk fjordutsikt, solrike uteplasser og nydelig opparbeidet og lettvint liten hage.",4950000.0,106.0,46698.0,Rekkehus,Moss,https://www.finn.no/realestate/homes/ad.html?finnkode=423252661
430200081,"Sentrum, Moss - 1-roms med sovehems, balkong og heis. Ca. 30 min tog til Oslo.",1750000.0,29.0,60345.0,Leilighet,Moss,https://www.finn.no/realestate/homes/ad.html?finnkode=430200081
426672392,"Kanalen / Moss sentrum - Spennende, innbydende eierseksjon over to plan med fine løsninger & moderne uttrykk -Bo urbant midt imellom fjord og by!",5290000.0,157.0,33694.0,Leilighet,Moss,https://www.finn.no/realestate/homes/ad.html?finnkode=426672392
411242876,Skarmyra - Moderne og velholdt 3-roms endeleilighet med sydvendt balkong. Innflyttingsklar! V.v og vannbåren gulvvarme inkl. i f/u.,3950000.0,62.0,63710.0,Leilighet,Moss,https://www.finn.no/realestate/homes/ad.html?finnkode=411242876
390446812,SKREDDERÅSEN - Lys og romslig 4-roms i toppetasje - 2 bad - 2 balkonger med flott utsikt - Sol fra morgen til kveld - Garasjeplass,2750000.0,101.0,27228.0,Leilighet,Moss,https://www.finn.no/realestate/homes/ad.html?finnkode=390446812
445101051,Rosenvinge / Moss - Tiltalende og moderne 3-roms i 11. etg. med fantastisk sjø- og by utsikt | Balkong og privat parsell på takterrasse |,7290000.0,78.0,93462.0,Leilighet,Moss,https://www.finn.no/realestate/homes/ad.html?finnkode=445101051
402883200,Moss/Halmstad - Pen og lys 3-roms leilighet | 1. etasje | Stor terrasse på 11 kvm | P-plass i carport | Ny i 2023 - Flytt rett inn!,3590000.0,74.0,48514.0,Leilighet,Moss,https://www.finn.no/realestate/homes/ad.html?finnkode=402883200
408745551,"Kambo - Flott oppgradert 3-roms toppleilighet fra 2007, med solrik veranda og carport med El-billader.",1950000.0,67.0,29104.0,Leilighet,Moss,https://www.finn.no/realestate/homes/ad.html?finnkode=408745551
434764047,Framnes/Jeløy - Pent enderekkehus med fantastisk sjøutsikt | Flere uteplasser + hage | Solrikt | Garasje | Nær sjø og flotte turstier,6400000.0,105.0,60952.0,Rekkehus,Moss,https://www.finn.no/realestate/homes/ad.html?finnkode=434764047
406979404,"Ørejordet- Flott 3-roms rekkehus over to plan med god standard, beliggende i et sentralt område. Ingen felleskostander!",3350000.0,91.0,36813.0,Rekkehus,Moss,https://www.finn.no/realestate/homes/ad.html?finnkode=406979404
434906012,Moss/Kallum - Fin og romslig enebolig over tre plan | Garasje | Flere solrike uteplasser | Solceller montert 2019 | Nærhet til alt!,6700000.0,172.0,38953.0,Enebolig,Moss,https://www.finn.no/realestate/homes/ad.html?finnkode=434906012
408015711,Grimsrød - Jeløy - Herskapelig selveierleilighet - To solrike balkonger - Parkering i felles garasje,6490000.0,126.0,51508.0,Leilighet,Moss,https://www.finn.no/realestate/homes/ad.html?finnkode=408015711
444969932,"Dilling - Tiltalende kjedet enebolig på Gullfunnet - Naturskjønne, sjønære omgivelser - Nytt bad fra 2025",5500000.0,137.0,40146.0,Enebolig,Moss,https://www.finn.no/realestate/homes/ad.html?finnkode=444969932
437541502,"JELØY - Sjarmerende enebolig med god standard - Bad/kjøkken 2014-2015 - Garasje og carport - Rolig gate, ca.10 min gange til tog",5990000.0,181.0,33094.0,Enebolig,Moss,https://www.finn.no/realestate/homes/ad.html?finnkode=437541502
424272574,"Krossern/Jeløya - Moderne og lys 2-roms selveier fra 2018 - Trappefri adkomst - Stor, solrik terrasse med flott fjordutsikt - Garasjeplass",3150000.0,47.0,67021.0,Leilighet,Moss,https://www.finn.no/realestate/homes/ad.html?finnkode=424272574
445118162,Moss/Sentrum - Romslig 3-roms beliggende i 6.etg med innglasset balkong | Flott utsikt over sjø og by | Oppvarming og varmtvann inkl.,2990000.0,80.0,37375.0,Leilighet,Moss,https://www.finn.no/realestate/homes/ad.html?finnkode=445118162
433068769,Moss/Jeløy - Halvpart av tomannsbolig beliggende på populære Rosnes | 5 sov | 2 bad | Stor og solrik uteplass | Garasje,4950000.0,176.0,28125.0,Tomannsbolig,Moss,https://www.finn.no/realestate/homes/ad.html?finnkode=433068769
445218648,"Jeløy - Enderekkehus over 3 plan med 3 soverom - skjermet og solrik terrasse, sentral beliggenhet på Jeløy - Nærhet til skoler",3900000.0,127.0,30709.0,Rekkehus,Moss,https://www.finn.no/realestate/homes/ad.html?finnkode=445218648
419127761,Refsnes Terrasse - Betydelig påkostet 4-roms endeleilighet - Vestvendt balkong m/nydelig fjordutsikt - Totalrenovert 2023 - Garasjeplass,8000000.0,125.0,64000.0,Leilighet,Moss,https://www.finn.no/realestate/homes/ad.html?finnkode=419127761
434802843,Krapfoss - Sjarmerende enebolig beliggende på høydedrag med fin utsikt og spennende hage | Stor tomt i barnevennlig boområde | + kj,4850000.0,117.0,41453.0,Enebolig,Moss,https://www.finn.no/realestate/homes/ad.html?finnkode=434802843
432115741,"Moss/Jeløy - Delikat 2-romsleilighet med peis, sørvestvendt balkong og 2 garasjeplasser (1 med elbil-lader). Ingen dok.avgift!",3500000.0,52.0,67308.0,Leilighet,Moss,https://www.finn.no/realestate/homes/ad.html?finnkode=432115741
437057571,Melløs / Moss - Tiltalende og sentralt beliggende 3-roms endeleilighet over to plan | Lekkert HTH kjøkken fra 2021 | Pent bad fra 2015 |,2950000.0,61.0,48361.0,Leilighet,Moss,https://www.finn.no/realestate/homes/ad.html?finnkode=437057571
411599199,"Refsnes, Jeløy - Attraktiv rekkehusleilighet på Jeløya - solrik uteplass og barnevennlig beliggenhet.",3990000.0,99.0,40303.0,Leilighet,Moss,https://www.finn.no/realestate/homes/ad.html?finnkode=411599199
429931991,Melløs - Lys 2-roms leilighet i 1. etasje | Sentral beliggenhet på Melløs | Koselig veranda med adkomst til hage,2400000.0,51.0,47059.0,Leilighet,Moss,https://www.finn.no/realestate/homes/ad.html?finnkode=429931991
424377254,Jeløy/Balaklava - Pen 3-roms toppleilighet - Balkong med utsikt mot Mossesundet - Oppgradert med nyere overflater 17/25,2700000.0,66.0,40909.0,Leilighet,Moss,https://www.finn.no/realestate/homes/ad.html?finnkode=424377254
412637138,"Refsnesskogen, Jeløy - Arkitekttegnet og svært påkostet leilighet med vestvendt balkong, panoramautsikt og markterrasse. Trappefri adkomst.",8500000.0,108.0,78704.0,Leilighet,Moss,https://www.finn.no/realestate/homes/ad.html?finnkode=412637138
415184684,"Halmstad - Moderne 3-roms leilighet fra 2022 | Solrik balkong, carport med lader | Sentralt og perfekt for pendlere | IN-ordning",1350000.0,68.0,19853.0,Leilighet,Moss,https://www.finn.no/realestate/homes/ad.html?finnkode=415184684
406685302,Sentrum - Lav fellesutgifter og fjernvarme - 3-roms selveier - 3 etg -Midt i sentrum- Felles takterrasse-Tek 17.,5195000.0,107.0,48551.0,Leilighet,Moss,https://www.finn.no/realestate/homes/ad.html?finnkode=406685302
438082461,"Moss sentrum - Pendlervennlig 2-roms i Moss sentrum med egen P-plass, balkong mot sjø og inkl. varmtvann",2900000.0,57.0,50877.0,Leilighet,Moss,https://www.finn.no/realestate/homes/ad.html?finnkode=438082461
304706482,"Moss/Larkollen - Enebolig fra 2021 - høy standard, flere solrike uteplasser, garasje, utsikt mot sjøen! Mulighet for 5 soverom!",9500000.0,193.0,49223.0,Enebolig,Moss,https://www.finn.no/realestate/homes/ad.html?finnkode=304706482
406344160,"Bellevue, Jeløy - Stor og pen selveier over to plan. To lekre bad. Vestvendt terrasse og carport på vakre Jeløy.",4600000.0,157.0,29299.0,Leilighet,Moss,https://www.finn.no/realestate/homes/ad.html?finnkode=406344160
412422467,"Krapfoss - Flott, stor familiebolig m/solrike uteplasser og nydelig, grønn hage - Dobbelgarasje - Nær sentrum - Mulighet for hybel!",9000000.0,283.0,31802.0,Enebolig,Moss,https://www.finn.no/realestate/homes/ad.html?finnkode=412422467
427822130,"Hanan, Årvold - Lys og trivelig enebolig i blindvei - Stor terrasse og frittstående garasje - Barnevennlig og nærhet til turområder",4400000.0,106.0,41509.0,Enebolig,Moss,https://www.finn.no/realestate/homes/ad.html?finnkode=427822130
429929522,"Refsnes - Endederekkehus på Refsnes, med solrik terrasse og balkong i 2.etg. Smart planløsning-enkelt å etablerer ekstra soverom.",5490000.0,107.0,51308.0,Rekkehus,Moss,https://www.finn.no/realestate/homes/ad.html?finnkode=429929522
419036340,Jeløy - Balaklava - NY PRIS! 3-roms leilighet med moderne kjøkken og bad. - Gode turområder - Solrik balkong - Parkering.,2300000.0,59.0,38983.0,Leilighet,Moss,https://www.finn.no/realestate/homes/ad.html?finnkode=419036340
436804663,"Halmstad - Sjarmerende, stilsikker enebolig m/uteplasser på 108 m²- Fantastisk, solrik og idyllisk hage -Meget sentralt på Halmstad",5950000.0,108.0,55093.0,Enebolig,Moss,https://www.finn.no/realestate/homes/ad.html?finnkode=436804663
441145834,Larkollen - Tomannsbolig på ett plan m/fine opparbeide uteområder - Moderniseringsbehov - Garasje m/lader - Båtplass - Ingen boplikt,3600000.0,92.0,39130.0,Tomannsbolig,Moss,https://www.finn.no/realestate/homes/ad.html?finnkode=441145834
432591989,Kurefjorden/Møvik - Energieffektiv og stor familievennlig enebolig på høytliggende tomt m/flott utsikt - Vannbåren varme og garasje m/lader,8350000.0,298.0,28020.0,Enebolig,Moss,https://www.finn.no/realestate/homes/ad.html?finnkode=432591989
429482662,"Lys og innholdsrik halvpart av tomannsbolig - solrik terrasse, 3 soverom, moderne bad og attraktiv bel. på Jeløya!",4500000.0,166.0,27108.0,Tomannsbolig,Moss,https://www.finn.no/realestate/homes/ad.html?finnkode=429482662
402571743,Larkollen - Flott enebolig med god standard fra 2010 med tre garasjeplasser. Uteplasser på hele 169 kvm.,6890000.0,251.0,27450.0,Enebolig,Moss,https://www.finn.no/realestate/homes/ad.html?finnkode=402571743
442339767,Romslig og lys 2-roms leilighet | Garasjeplass med mulighet for elbillader | Godt utleieobjekt | Rolig nærområde,2650000.0,54.0,49074.0,Leilighet,Moss,https://www.finn.no/realestate/homes/ad.html?finnkode=442339767
442919071,Moss sentrum - 2-roms i Møllebyen - Stilrent kjøkken og romslig stue - Vannbåren varme inkl i fellesutgifter - Flott felles takterrasse,2750000.0,48.0,57292.0,Leilighet,Moss,https://www.finn.no/realestate/homes/ad.html?finnkode=442919071
442428383,Moss - Sjarmerende 2-roms i 2. etg. | Populær Skarmyra-beliggenhet nær sentrum | Lave felleskostnader,2500000.0,38.0,65789.0,Leilighet,Moss,https://www.finn.no/realestate/homes/ad.html?finnkode=442428383
425466556,"Øreåsen - Ny pris: Enebolig på attraktive Øreåsen, nydelig utsikt, meget gode solforhold og flotte uteplasser. Ingen gj.g.trafikk.",3500000.0,112.0,31250.0,Enebolig,Moss,https://www.finn.no/realestate/homes/ad.html?finnkode=425466556
423941991,"Refsnes, Jeløya - Nyere 2-roms selveierleilighet fra 2018 med sydvendt terrasse, vannbåren gulvvarme og garasje - Kort vei ned til stranda",3450000.0,52.0,66346.0,Leilighet,Moss,https://www.finn.no/realestate/homes/ad.html?finnkode=423941991
419530962,"Orkerød, Jeløy - Nyoppusset 3-roms i ende m/ solrike uteplasser og tilgang til felles hage - Enkel adkomst og peis - 3 boder",2900000.0,65.0,44615.0,Leilighet,Moss,https://www.finn.no/realestate/homes/ad.html?finnkode=419530962
396647372,Kallum/Høyda - Siste mulighet - 2 av 3 solgt! Innflytningsklart enderekkehus med fantastisk takhøyde - Carport og stor hage,5290000.0,83.0,63735.0,Rekkehus,Moss,https://www.finn.no/realestate/homes/ad.html?finnkode=396647372
394190743,Skarmyra - Ny og ubrukt 3-roms endeleilighet - innflytningsklar! Vestvendt balkong. Vannbåren gulvvarme. Garasjeplass.,4990000.0,77.0,64805.0,Leilighet,Moss,https://www.finn.no/realestate/homes/ad.html?finnkode=394190743
398760593,"Sentrum - Stor og lys endeleilighet med fjordutsikt. Innbygget veranda på over 20 kvm. Trinnfri adkomst, heis i bygget. Garasje.",5390000.0,122.0,44180.0,Leilighet,Moss,https://www.finn.no/realestate/homes/ad.html?finnkode=398760593
421668681,Moss/Jeløy - Stor selveierleilighet i naturskjønne omgivelser | Flott sjøutsikt | P-plass i kjeller med elbil-lader | Stor balkong,4800000.0,79.0,60759.0,Leilighet,Moss,https://www.finn.no/realestate/homes/ad.html?finnkode=421668681
436954002,"Moss - Rosenvinge - Lys og moderne 3 roms leilighet i 5. etg. med garasje, heis, innglasset balkong og terrasse.",6490000.0,87.0,74598.0,Leilighet,Moss,https://www.finn.no/realestate/homes/ad.html?finnkode=436954002
441581323,Familievennlig rekkehus i ende beliggende i nærmest bilfritt boområde. Solrik og skjermet uteplass.,3500000.0,104.0,33654.0,Rekkehus,Moss,https://www.finn.no/realestate/homes/ad.html?finnkode=441581323
441416901,Lys 3-roms leilighet i rolige Vansjø. Stille blindvei med nydelige solforhold. Nær sentrum og alt man trenger.,3700000.0,71.0,52113.0,Leilighet,Moss,https://www.finn.no/realestate/homes/ad.html?finnkode=441416901
441132253,Moss/Verket - Moderne 3-roms med historisk særpreg - gjennomført stil | Sentral beliggenhet| P-plass | Mulighet for IN-ordning,3185000.0,79.0,40316.0,Tomannsbolig,Moss,https://www.finn.no/realestate/homes/ad.html?finnkode=441132253
439665736,"Larkollen - Flott 3- roms selveier med sjøutsikt, lave felleskostnader og p-plass. Idyllisk beliggenhet. Ingen boplikt!",3350000.0,76.0,44079.0,Leilighet,Moss,https://www.finn.no/realestate/homes/ad.html?finnkode=439665736
431388249,4-roms med fantastisk utsikt . I stue/kjøkken er hele veggen mot utsikten byttet til foldbare glassdører. 3 soverom.,3990000.0,95.0,42000.0,Leilighet,Moss,https://www.finn.no/realestate/homes/ad.html?finnkode=431388249
438298310,Refsnes - 1-roms leilighet nær sjøen. Stor solrik terrasse med utsikt over Oslofjorden i vest. Behov for oppussing.,2100000.0,38.0,55263.0,Leilighet,Moss,https://www.finn.no/realestate/homes/ad.html?finnkode=438298310
436523452,Moss sentrum- Sjøutsikt - Første rekke ut mot kanalen - Solrikt - Gangavstand til det meste!,4500000.0,111.0,40541.0,Leilighet,Moss,https://www.finn.no/realestate/homes/ad.html?finnkode=436523452
438242950,"Larkollen - Renoveringsobjekt med stor tomt, bare 200 meter fra sjøen. Skap ditt drømmehjem i fantastisk naturområde.",3950000.0,89.0,44382.0,Enebolig,Moss,https://www.finn.no/realestate/homes/ad.html?finnkode=438242950
434704453,Rygge/Halmstad - 3-roms med vestvendt balkong | Gjennomgående & lys | Oppgraderte overflater fra 2017 | Gangavstand til togstasjon & mer!,2490000.0,67.0,37164.0,Leilighet,Moss,https://www.finn.no/realestate/homes/ad.html?finnkode=434704453
436538036,"Moss/Rosenvinge Park - Moderne, topp- og endeleilighet med vestvendt balkong | God intern beliggenhet i Rosenvinge Park |Utsikt mot sjø!",4750000.0,53.0,89623.0,Leilighet,Moss,https://www.finn.no/realestate/homes/ad.html?finnkode=436538036
436420481,"MOSS / Teglverksjordet - Praktisk og lys 2-roms selveierleilighet, med terrasse",2700000.0,60.0,45000.0,Leilighet,Moss,https://www.finn.no/realestate/homes/ad.html?finnkode=436420481
436405317,Moss - Sjønær 3-roms toppleilighet i Søly Park. 1 stk. p-plass inkl. Lave omkostninger,5490000.0,65.0,84462.0,Leilighet,Moss,https://www.finn.no/realestate/homes/ad.html?finnkode=436405317
436167229,Moss sentrum- Rimelig 2-roms selveierleilighet med parkeringsplass. Meget sentral beliggenhet. Behov for  oppgraderinger,1800000.0,53.0,33962.0,Leilighet,Moss,https://www.finn.no/realestate/homes/ad.html?finnkode=436167229
